pair_id,file,cluster,thresh,sep_min,t1_precision,t1_recall,t1_f1,t1_jaccard,t1_mcc,t2_precision,t2_recall,t2_f1,t2_jaccard,t2_mcc,common_precision,common_recall,common_f1,common_jaccard,common_mcc,uniq1_precision,uniq1_recall,uniq1_f1,uniq1_jaccard,uniq1_mcc,uniq2_precision,uniq2_recall,uniq2_f1,uniq2_jaccard,uniq2_mcc
1jfkA_2nxqB,msa_t__ShallowMsa_009.npy,ShallowMsa_009,0.4,6,0.0,0.0,0.0,0.0,-0.0028480187747624876,0.0,0.0,0.0,0.0,-0.004789898119544388,0.0,0.0,0.0,0.0,-0.0035920899964969025,0.0,0.0,0.0,0.0,-0.006503798514610504,0.0,0.0,0.0,0.0,-0.00314811466991878
1jfkA_2nxqB,msa_t__ShallowMsa_010.npy,ShallowMsa_010,0.4,6,0.2909090909090909,0.17582417582417584,0.2191780821917808,0.12307692307692308,0.2200248617381477,0.40476190476190477,0.7391304347826086,0.523076923076923,0.3541666666666667,0.5402648226665683,0.23809523809523808,0.7692307692307693,0.36363636363636365,0.2222222222222222,0.4221393147237478,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.05,0.07598784194528875,0.16666666666666666,0.7,0.2692307692307692,0.15555555555555556,0.33574009328254645
1jfkA_2nxqB,msa_t__ShallowMsa_011.npy,ShallowMsa_011,0.4,6,0.25,0.01098901098901099,0.021052631578947368,0.010638297872340425,0.0505432301223697,0.5,0.08695652173913043,0.14814814814814817,0.08,0.20513259338048792,0.25,0.07692307692307693,0.11764705882352941,0.0625,0.13567047602153684,0.0,0.0,0.0,0.0,-0.006503798514610504,0.25,0.1,0.14285714285714288,0.07692307692307693,0.15551686469398776
1jfkA_2nxqB,msa_t__ShallowMsa_012.npy,ShallowMsa_012,0.4,6,0.0,0.0,0.0,0.0,-0.00263660497302925,0.6666666666666666,0.08695652173913043,0.15384615384615383,0.08333333333333333,0.2381902554436264,0.0,0.0,0.0,0.0,-0.0031100684058336663,0.0,0.0,0.0,0.0,-0.00563105554090354,0.6666666666666666,0.2,0.30769230769230765,0.18181818181818182,0.36360437919225747
1jfkA_2nxqB,msa_t__ShallowMsa_013.npy,ShallowMsa_013,0.4,6,0.2,0.02197802197802198,0.03960396039603961,0.020202020202020204,0.06327331386556083,0.3333333333333333,0.13043478260869565,0.18750000000000003,0.10344827586206896,0.20299002540227554,0.1111111111111111,0.07692307692307693,0.09090909090909093,0.047619047619047616,0.08756244361565593,0.1111111111111111,0.023809523809523808,0.0392156862745098,0.02,0.042327316644872354,0.2222222222222222,0.2,0.2105263157894737,0.11764705882352941,0.20708861073871657
1jfkA_2nxqB,msa_t__ShallowMsa_014.npy,ShallowMsa_014,0.4,6,0.0,0.0,0.0,0.0,-0.0021525372369887177,1.0,0.043478260869565216,0.08333333333333333,0.043478260869565216,0.20737299789175095,0.0,0.0,0.0,0.0,-0.0017947074940304923,0.0,0.0,0.0,0.0,-0.0032494775869254654,1.0,0.1,0.18181818181818182,0.1,0.315520759817687
1jfkA_2nxqB,msa_t__ShallowMsa_015.npy,ShallowMsa_015,0.4,6,0.3103448275862069,0.1978021978021978,0.24161073825503354,0.13740458015267176,0.2416315158762938,0.3111111111111111,0.6086956521739131,0.411764705882353,0.25925925925925924,0.42640874057361566,0.2222222222222222,0.7692307692307693,0.3448275862068966,0.20833333333333334,0.4073240477676952,0.13333333333333333,0.14285714285714285,0.1379310344827586,0.07407407407407407,0.11901666472421077,0.08888888888888889,0.4,0.14545454545454545,0.0784313725490196,0.1805085755659614
1jfkA_2nxqB,msa_t__ShallowMsa_016.npy,ShallowMsa_016,0.4,6,0.3333333333333333,0.12087912087912088,0.17741935483870966,0.09734513274336283,0.19594597904270508,0.5384615384615384,0.6086956521739131,0.5714285714285715,0.4,0.5672666187631048,0.34615384615384615,0.6923076923076923,0.46153846153846156,0.3,0.4851108699665108,0.038461538461538464,0.023809523809523808,0.029411764705882353,0.014925373134328358,0.014107840456938725,0.19230769230769232,0.5,0.2777777777777778,0.16129032258064516,0.30481252689434085
1jfkA_2nxqB,msa_t__ShallowMsa_017.npy,ShallowMsa_017,0.4,6,0.23529411764705882,0.04395604395604396,0.07407407407407408,0.038461538461538464,0.09787869213101472,0.375,0.13043478260869565,0.19354838709677416,0.10714285714285714,0.21609740243290584,0.125,0.07692307692307693,0.09523809523809525,0.05,0.09348649756380695,0.125,0.023809523809523808,0.04,0.02040816326530612,0.046034583120689844,0.25,0.2,0.22222222222222224,0.125,0.22015300807187438
1jfkA_2nxqB,msa_t__ShallowMsa_018.npy,ShallowMsa_018,0.4,6,0.0,0.0,0.0,0.0,-0.0010760874132369933,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_019.npy,ShallowMsa_019,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_020.npy,ShallowMsa_020,0.4,6,0.2777777777777778,0.054945054945054944,0.09174311926605504,0.04807692307692308,0.11973302880796659,0.4375,0.30434782608695654,0.358974358974359,0.21875,0.3588563123591428,0.25,0.3076923076923077,0.27586206896551724,0.16,0.27215375751434234,0.0,0.0,0.0,0.0,-0.013046561461068844,0.1875,0.3,0.23076923076923075,0.13043478260869565,0.23239530388584753
1jfkA_2nxqB,msa_t__ShallowMsa_021.npy,ShallowMsa_021,0.4,6,0.0,0.0,0.0,0.0,-0.0021525372369887177,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_022.npy,ShallowMsa_022,0.4,6,0.3333333333333333,0.01098901098901099,0.02127659574468085,0.010752688172043012,0.058980368203506064,0.0,0.0,0.0,0.0,-0.003385287311077816,0.0,0.0,0.0,0.0,-0.0025387297144740095,0.5,0.023809523809523808,0.04545454545454545,0.023255813953488372,0.10572170823342582,0.0,0.0,0.0,0.0,-0.0022249476669260943
1jfkA_2nxqB,msa_t__ShallowMsa_023.npy,ShallowMsa_023,0.4,6,0.0,0.0,0.0,0.0,-0.003404607120249548,1.0,0.043478260869565216,0.08333333333333333,0.043478260869565216,0.20737299789175095,0.0,0.0,0.0,0.0,-0.0017947074940304923,0.0,0.0,0.0,0.0,-0.0032494775869254654,1.0,0.1,0.18181818181818182,0.1,0.315520759817687
1jfkA_2nxqB,msa_t__ShallowMsa_024.npy,ShallowMsa_024,0.4,6,1.0,0.01098901098901099,0.02173913043478261,0.01098901098901099,0.10429770312912397,1.0,0.043478260869565216,0.08333333333333333,0.043478260869565216,0.20737299789175095,1.0,0.07692307692307693,0.14285714285714288,0.07692307692307693,0.2765230085033135,0.0,0.0,0.0,0.0,-0.0032494775869254654,0.0,0.0,0.0,0.0,-0.0015728851436574624
1jfkA_2nxqB,msa_t__ShallowMsa_025.npy,ShallowMsa_025,0.4,6,0.21428571428571427,0.06593406593406594,0.10084033613445377,0.05309734513274336,0.11396132795209364,0.4666666666666667,0.30434782608695654,0.3684210526315789,0.22580645161290322,0.37115265468495134,0.2,0.23076923076923078,0.21428571428571427,0.12,0.2093616823493585,0.06666666666666667,0.023809523809523808,0.03508771929824561,0.017857142857142856,0.02778406824616872,0.26666666666666666,0.4,0.32,0.19047619047619047,0.3225235324227891
1jfkA_2nxqB,msa_t__ShallowMsa_026.npy,ShallowMsa_026,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_027.npy,ShallowMsa_027,0.4,6,0.09523809523809523,0.02197802197802198,0.03571428571428572,0.01818181818181818,0.04110379861752607,0.3333333333333333,0.17391304347826086,0.22857142857142854,0.12903225806451613,0.23456806963813492,0.08333333333333333,0.07692307692307693,0.08,0.041666666666666664,0.07432951718303486,0.08333333333333333,0.023809523809523808,0.037037037037037035,0.018867924528301886,0.03386211577033955,0.25,0.3,0.2727272727272727,0.15789473684210525,0.2699002264947122
1jfkA_2nxqB,msa_t__ShallowMsa_028.npy,ShallowMsa_028,0.4,6,0.13793103448275862,0.04395604395604396,0.06666666666666667,0.034482758620689655,0.07258892503209748,0.38461538461538464,0.21739130434782608,0.27777777777777773,0.16129032258064516,0.28310891199241967,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.08333333333333333,0.14835439148968854,0.07692307692307693,0.023809523809523808,0.03636363636363636,0.018518518518518517,0.031637850139895445,0.23076923076923078,0.3,0.2608695652173913,0.15,0.2589389279880685
1jfkA_2nxqB,msa_t__ShallowMsa_029.npy,ShallowMsa_029,0.4,6,0.25,0.054945054945054944,0.09009009009009009,0.04716981132075472,0.11311974478319545,0.4117647058823529,0.30434782608695654,0.35,0.21212121212121213,0.34764608200970853,0.23529411764705882,0.3076923076923077,0.26666666666666666,0.15384615384615385,0.263656939458546,0.058823529411764705,0.023809523809523808,0.033898305084745756,0.017241379310344827,0.024529116569517274,0.17647058823529413,0.3,0.22222222222222224,0.125,0.22512994209473572
1jfkA_2nxqB,msa_t__ShallowMsa_030.npy,ShallowMsa_030,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_031.npy,ShallowMsa_031,0.4,6,0.35714285714285715,0.054945054945054944,0.09523809523809525,0.05,0.1368851967920913,0.5714285714285714,0.34782608695652173,0.4324324324324324,0.27586206896551724,0.4409693006260448,0.2857142857142857,0.3076923076923077,0.29629629629629634,0.17391304347826086,0.2917616627239045,0.07142857142857142,0.023809523809523808,0.03571428571428571,0.01818181818181818,0.029623333893681873,0.2857142857142857,0.4,0.3333333333333333,0.2,0.33418191864363694
1jfkA_2nxqB,msa_t__ShallowMsa_032.npy,ShallowMsa_032,0.4,6,0.0,0.0,0.0,0.0,-0.0010760874132369933,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_033.npy,ShallowMsa_033,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_034.npy,ShallowMsa_034,0.4,6,1.0,0.01098901098901099,0.02173913043478261,0.01098901098901099,0.10429770312912397,0.0,0.0,0.0,0.0,-0.00239316555519833,0.0,0.0,0.0,0.0,-0.0017947074940304923,1.0,0.023809523809523808,0.046511627906976744,0.023809523809523808,0.15272544658549686,0.0,0.0,0.0,0.0,-0.0015728851436574624
1jfkA_2nxqB,msa_t__ShallowMsa_035.npy,ShallowMsa_035,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_036.npy,ShallowMsa_036,0.4,6,0.11764705882352941,0.02197802197802198,0.03703703703703704,0.018867924528301886,0.046718940505976025,0.25,0.08695652173913043,0.12903225806451613,0.06896551724137931,0.1418047074627936,0.0,0.0,0.0,0.0,-0.005085039616441382,0.125,0.023809523809523808,0.04,0.02040816326530612,0.046034583120689844,0.25,0.2,0.22222222222222224,0.125,0.22015300807187438
1jfkA_2nxqB,msa_t__ShallowMsa_037.npy,ShallowMsa_037,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_038.npy,ShallowMsa_038,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_039.npy,ShallowMsa_039,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_040.npy,ShallowMsa_040,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_041.npy,ShallowMsa_041,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
1jfkA_2nxqB,msa_t__ShallowMsa_042.npy,ShallowMsa_042,0.4,6,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,
