fold_pair,model,cluster_num,name,TMscore_fold1,TMscore_fold2,TMdiff
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_002,0.4541992819645639,0.4394926022017634,0.01470667976280049
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_003,0.551544484141074,0.33491627681330194,0.2166282073277721
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_004,0.4646737716052115,0.305774737223961,0.15889903438125053
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_005,0.5004130265183849,0.28461613174494843,0.2157968947734365
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_006,0.48472926032831626,0.33289399921272667,0.1518352611155896
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_007,0.44755142925996827,0.29294038741781875,0.15461104184214952
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_008,0.5171914421617353,0.33204526000676854,0.18514618215496675
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_009,0.4900125243504805,0.3303186610391129,0.1596938633113676
1jfkA_2nxqB,esm2,ShallowMsa_003,ShallowMsa_003__sample_010,0.4116204982616498,0.31976602082505406,0.09185447743659575
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_002,0.49014230379169604,0.30668868931356014,0.1834536144781359
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_003,0.4768091140219103,0.3337162101038206,0.1430929039180897
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_004,0.471535451961418,0.29684894573143894,0.17468650622997905
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_005,0.48170402829631165,0.2858531993800197,0.19585082891629196
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_006,0.4788274931630214,0.3559842830197029,0.1228432101433185
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_007,0.4772377904556204,0.33905665949481417,0.13818113096080625
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_008,0.46693954484736105,0.3299777026842344,0.13696184216312668
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_009,0.4746925575287836,0.3451181380067844,0.12957441952199916
1jfkA_2nxqB,esm2,ShallowMsa_004,ShallowMsa_004__sample_010,0.4907427928969239,0.27355127872654217,0.21719151417038174
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_002,0.49107692370318234,0.42133539812925463,0.06974152557392771
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_003,0.44361704672849583,0.41238580896022026,0.031231237768275577
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_004,0.4650113754061113,0.4094286531063368,0.05558272229977451
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_005,0.4975516654490862,0.43225278002292333,0.06529888542616286
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_006,0.49061627791455115,0.4219452760180977,0.06867100189645342
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_007,0.49846461326639313,0.43183361153340166,0.06663100173299147
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_008,0.3956701418167558,0.4354374573563175,-0.0397673155395617
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_009,0.45122540553392093,0.3292431995298525,0.12198220600406845
1jfkA_2nxqB,esm2,ShallowMsa_005,ShallowMsa_005__sample_010,0.45044378104452437,0.4358546695791876,0.014589111465336757
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_002,0.5002188544673557,0.4188277999097885,0.08139105455756718
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_003,0.4815992432637977,0.3144732034013088,0.16712603986248892
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_004,0.43563186300141227,0.2852578759326668,0.15037398706874544
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_005,0.461809324916791,0.4153555281896673,0.046453796727123686
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_006,0.4199414398673918,0.4135304420066516,0.006410997860740175
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_007,0.4041042323938028,0.32200233746824053,0.08210189492556225
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_008,0.5164396944951266,0.40591988368234344,0.11051981081278317
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_009,0.46667426390529504,0.32320428470490653,0.1434699792003885
1jfkA_2nxqB,esm2,ShallowMsa_006,ShallowMsa_006__sample_010,0.5140809634619945,0.41194830078543154,0.10213266267656296
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_002,0.4936952929352139,0.4068359140684405,0.08685937886677342
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_003,0.49554508393665664,0.40974009960819135,0.08580498432846528
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_004,0.4956969905648637,0.3849434983534354,0.11075349221142833
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_005,0.49173126720039284,0.40239226928331856,0.08933899791707428
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_006,0.4662809609694799,0.40181320758111566,0.06446775338836425
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_007,0.438921034974592,0.29292812481123665,0.14599291016335536
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_008,0.4942108384192863,0.4015611680942911,0.09264967032499521
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_009,0.41497512733071196,0.4074850363276725,0.007490091003039434
1jfkA_2nxqB,esm2,ShallowMsa_007,ShallowMsa_007__sample_010,0.48196605560332084,0.3786860071769326,0.10328004842638822
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_002,0.48347705920987316,0.3811717327810791,0.10230532642879409
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_003,0.4912007411984095,0.3722087480415931,0.11899199315681641
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_004,0.5248492650046919,0.3221518276199422,0.20269743738474966
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_005,0.5042792621096652,0.35449697702155475,0.14978228508811048
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_006,0.496082852854088,0.43117353194649854,0.06490932090758944
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_007,0.5088843311614903,0.38964842855875903,0.11923590260273131
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_008,0.4490522210211843,0.3953799399472056,0.0536722810739787
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_009,0.48070032486324826,0.3316569446589286,0.14904338020431968
1jfkA_2nxqB,esm2,ShallowMsa_008,ShallowMsa_008__sample_010,0.4556577879835021,0.4145777929552788,0.04107999502822329
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_002,0.5016831384699121,0.31886124482170797,0.18282189364820411
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_003,0.42622911078757203,0.3541798204701671,0.07204929031740492
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_004,0.4345994889395102,0.3532766534631028,0.08132283547640745
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_005,0.4246814986362599,0.32756358387288226,0.09711791476337767
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_006,0.48796900481473743,0.2991072655780099,0.18886173923672755
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_007,0.3985451371725599,0.4166449042266928,-0.01809976705413291
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_008,0.46889024976414045,0.4342760758876457,0.034614173876494736
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_009,0.4603027995853558,0.3301583648312221,0.13014443475413373
1jfkA_2nxqB,esm2,ShallowMsa_009,ShallowMsa_009__sample_010,0.3916520372633393,0.4146821047240683,-0.023030067460728998
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_002,0.5324178395951235,0.3168356746958194,0.21558216489930404
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_003,0.47310441859453417,0.38545110839621305,0.08765331019832112
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_004,0.47238248421159656,0.39076680162962873,0.08161568258196783
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_005,0.47752438726011953,0.4169649467868214,0.06055944047329814
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_006,0.47752438726011953,0.4169649467868214,0.06055944047329814
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_007,0.47903387212428955,0.3946515189151736,0.08438235320911597
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_008,0.4799398816064891,0.4212533175554966,0.058686564050992485
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_009,0.47821809436845647,0.4176619606572644,0.06055613371119206
1jfkA_2nxqB,esm2,ShallowMsa_010,ShallowMsa_010__sample_010,0.47652858857499036,0.339650783790524,0.13687780478446637
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_002,0.47960315861957514,0.40928957227387436,0.07031358634570078
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_003,0.4783564211085681,0.4232929337311426,0.0550634873774255
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_004,0.5131938362320126,0.263572043947366,0.24962179228464665
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_005,0.47014249091623567,0.42788765629051473,0.04225483462572094
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_006,0.505898989599849,0.29363580495993824,0.21226318463991078
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_007,0.5033479311012519,0.28543118666620193,0.21791674443504994
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_008,0.48175272392815,0.4247954824976642,0.056957241430485805
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_009,0.43264336717627616,0.3396993668875317,0.09294400028874444
1jfkA_2nxqB,esm2,ShallowMsa_011,ShallowMsa_011__sample_010,0.48079781165319235,0.4307837085659715,0.050014103087220874
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_002,0.5205704528293178,0.33671041000697544,0.18386004282234236
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_003,0.4677667603758967,0.3009830946709396,0.16678366570495712
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_004,0.490623039901586,0.30241065267737777,0.18821238722420824
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_005,0.5151293973647024,0.29696064709069425,0.21816875027400817
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_006,0.4495313069832245,0.3379031477062478,0.11162815927697672
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_007,0.49121999590128135,0.428037516976254,0.06318247892502737
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_008,0.43880837577318094,0.41715138980067334,0.021656985972507592
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_009,0.4793950754993694,0.4306971625063637,0.04869791299300569
1jfkA_2nxqB,esm2,ShallowMsa_012,ShallowMsa_012__sample_010,0.49319488655606997,0.43574050154788607,0.057454385008183895
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_002,0.4730483594625223,0.35436835693988095,0.11868000252264138
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_003,0.4783802456862716,0.4267146337088295,0.05166561197744207
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_004,0.47374751618863425,0.3210144263693271,0.15273308981930717
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_005,0.4816348076610298,0.4129275230782127,0.06870728458281711
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_006,0.4978072992266969,0.30920367731012705,0.18860362191656987
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_007,0.5059209415812805,0.4003586144280536,0.10556232715322694
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_008,0.4795662682274482,0.29395149431478157,0.18561477391266662
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_009,0.4748435145070494,0.40569728408609934,0.06914623042095008
1jfkA_2nxqB,esm2,ShallowMsa_013,ShallowMsa_013__sample_010,0.47475442260014333,0.4061652833476827,0.06858913925246063
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_002,0.47771737451337876,0.44921143262454755,0.02850594188883121
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_003,0.5120018763492892,0.3575230827643353,0.15447879358495387
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_004,0.517026490129333,0.3549457033716915,0.16208078675764148
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_005,0.510420811907839,0.433518556950222,0.07690225495761693
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_006,0.4623333524935779,0.31923971206026946,0.1430936404333084
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_007,0.5049582166560692,0.43449032359382406,0.07046789306224516
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_008,0.5055321412747456,0.3066339809934236,0.19889816028132196
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_009,0.47242205170446305,0.3467146719269997,0.12570737977746338
1jfkA_2nxqB,esm2,ShallowMsa_014,ShallowMsa_014__sample_010,0.49685963555680424,0.4192524931978799,0.07760714235892435
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_002,0.4766620582300279,0.4126912368879196,0.0639708213421083
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_003,0.5211748922136584,0.348139583616589,0.17303530859706945
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_004,0.47296982454065306,0.4093758458588457,0.06359397868180738
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_005,0.4951138765990182,0.4246981059288029,0.07041577067021526
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_006,0.45694194557884743,0.41920796253336423,0.0377339830454832
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_007,0.4811201055433426,0.42498941067536117,0.056130694867981445
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_008,0.47109863596272783,0.4092269027235931,0.06187173323913475
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_009,0.46526433291016867,0.3473800246860257,0.11788430822414298
1jfkA_2nxqB,esm2,ShallowMsa_015,ShallowMsa_015__sample_010,0.46884700610785335,0.4150604962762029,0.05378650983165045
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_002,0.4565444780276981,0.42080488386986625,0.035739594157831844
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_003,0.44184529523908495,0.41555597818267653,0.026289317056408412
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_004,0.47544832579188057,0.4219258385008803,0.05352248729100029
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_005,0.4684096011082713,0.4210312489812898,0.04737835212698149
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_006,0.47722270648042886,0.38049589659558447,0.09672680988484439
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_007,0.45927628792117936,0.3789074134299749,0.08036887449120445
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_008,0.45927628792117936,0.3789074134299749,0.08036887449120445
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_009,0.4596557607180478,0.4097386747172103,0.049917086000837496
1jfkA_2nxqB,esm2,ShallowMsa_016,ShallowMsa_016__sample_010,0.46901966658874,0.3796002624424255,0.0894194041463145
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_002,0.4849978116880722,0.4405429104592223,0.04445490122884993
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_003,0.48440705242209925,0.4254093229632415,0.05899772945885773
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_004,0.4454850880761251,0.3415692159869083,0.10391587208921677
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_005,0.4773550174761645,0.42001742133550685,0.05733759614065764
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_006,0.45111868786293496,0.36804042600262393,0.08307826186031103
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_007,0.4898699398101195,0.4304984377502232,0.05937150205989633
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_008,0.4880543101757276,0.4269039746486099,0.06115033552711768
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_009,0.45067728227315423,0.42226994779287824,0.028407334480275992
1jfkA_2nxqB,esm2,ShallowMsa_017,ShallowMsa_017__sample_010,0.48647421461500584,0.43480136194229935,0.05167285267270649
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_002,0.4726274069527773,0.42505524746170403,0.04757215949107324
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_003,0.48731084848950085,0.42430215779953456,0.06300869068996628
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_004,0.47559526930606844,0.42845965825799853,0.0471356110480699
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_005,0.4409518352301643,0.406339709107775,0.034612126122389286
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_006,0.47378074321847313,0.42556543337197955,0.04821530984649358
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_007,0.48562389766759617,0.4231444804512122,0.06247941721638395
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_008,0.4584019936508792,0.34714361932434706,0.11125837432653213
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_009,0.46603963701772044,0.42256577209306856,0.043473864924651884
1jfkA_2nxqB,esm2,ShallowMsa_018,ShallowMsa_018__sample_010,0.47369621134075457,0.42294315795007664,0.05075305339067793
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_002,0.4336815424836632,0.42137099564125524,0.012310546842407954
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_003,0.4094393493977151,0.4380518104187049,-0.0286124610209898
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_004,0.4198284940195625,0.4375074092731797,-0.0176789152536172
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_005,0.42558308937411016,0.3144112632825221,0.11117182609158804
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_006,0.4597297455583532,0.28975868724270576,0.16997105831564746
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_007,0.5107531327122375,0.3885810625351929,0.12217207017704462
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_008,0.4474073228434153,0.4365405205015636,0.010866802341851667
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_009,0.4088661768447424,0.4363958119499848,-0.027529635105242367
1jfkA_2nxqB,esm2,ShallowMsa_019,ShallowMsa_019__sample_010,0.48538491043328913,0.4281169150159844,0.05726799541730471
1jfkA_2nxqB,esm2,ShallowMsa_020,ShallowMsa_020__sample_001,0.3689173668455791,0.567255206164792,-0.1983378393192129
1jfkA_2nxqB,esm2,ShallowMsa_020,ShallowMsa_020__sample_002,0.47870364864270276,0.4138236898241505,0.06487995881855224
1jfkA_2nxqB,esm2,ShallowMsa_020,ShallowMsa_020__sample_003,0.4856961258972301,0.41315128725978467,0.07254483863744543
1jfkA_2nxqB,esm2,ShallowMsa_020,ShallowMsa_020__sample_004,0.48589651960708297,0.41108633957867746,0.0748101800284055
