fold_pair,model,cluster_num,name,TMscore_fold1,TMscore_fold2,TMdiff
1jfkA_2nxqB,AF2,ShallowMsa_013,ShallowMsa_013__1jfkA,0.447924984575008,0.363668463762917,0.08425652081209101
1jfkA_2nxqB,AF2,ShallowMsa_013,ShallowMsa_013__2nxqB,0.3851507229193816,0.2391564670589667,0.14599425586041492
1jfkA_2nxqB,AF2,ShallowMsa_014,ShallowMsa_014__1jfkA,0.5372016013675276,0.28156057938340573,0.25564102198412186
1jfkA_2nxqB,AF2,ShallowMsa_014,ShallowMsa_014__2nxqB,0.3464373243605205,0.23903805664880917,0.10739926771171132
1jfkA_2nxqB,AF2,ShallowMsa_015,ShallowMsa_015__1jfkA,0.4703704333598289,0.3520024685627658,0.11836796479706313
1jfkA_2nxqB,AF2,ShallowMsa_015,ShallowMsa_015__2nxqB,0.3867105537178343,0.23759247486597637,0.14911807885185793
1jfkA_2nxqB,AF2,ShallowMsa_016,ShallowMsa_016__1jfkA,0.4412422191518121,0.35721775236614434,0.08402446678566777
1jfkA_2nxqB,AF2,ShallowMsa_016,ShallowMsa_016__2nxqB,0.38763780523807406,0.23852397879393902,0.14911382644413504
1jfkA_2nxqB,AF2,ShallowMsa_017,ShallowMsa_017__1jfkA,0.4357628984689979,0.3515624881704664,0.08420041029853148
1jfkA_2nxqB,AF2,ShallowMsa_017,ShallowMsa_017__2nxqB,0.3891936482043203,0.2391746701885894,0.15001897801573089
1jfkA_2nxqB,AF2,ShallowMsa_018,ShallowMsa_018__1jfkA,0.4301628281253095,0.36960884399462207,0.06055398413068741
1jfkA_2nxqB,AF2,ShallowMsa_018,ShallowMsa_018__2nxqB,0.38443478534484643,0.2388646406268879,0.14557014471795854
1jfkA_2nxqB,AF2,ShallowMsa_019,ShallowMsa_019__1jfkA,0.4273442602208294,0.3656643105936171,0.061679949627212294
1jfkA_2nxqB,AF2,ShallowMsa_019,ShallowMsa_019__2nxqB,0.3861109216362923,0.23995674630583438,0.1461541753304579
1jfkA_2nxqB,AF2,ShallowMsa_020,ShallowMsa_020__1jfkA,0.4782622916480754,0.28814436340936594,0.19011792823870943
1jfkA_2nxqB,AF2,ShallowMsa_020,ShallowMsa_020__2nxqB,0.3859206926361459,0.2382785209360086,0.14764217170013733
1jfkA_2nxqB,AF2,ShallowMsa_021,ShallowMsa_021__1jfkA,0.4275788809314712,0.3676911823088018,0.05988769862266935
1jfkA_2nxqB,AF2,ShallowMsa_021,ShallowMsa_021__2nxqB,0.3850590936513093,0.2377852619881332,0.1472738316631761
1jfkA_2nxqB,AF2,ShallowMsa_022,ShallowMsa_022__1jfkA,0.4540827297615876,0.29489406715405003,0.15918866260753756
1jfkA_2nxqB,AF2,ShallowMsa_022,ShallowMsa_022__2nxqB,0.39102396930740013,0.2365230452499693,0.15450092405743082
1jfkA_2nxqB,AF2,ShallowMsa_023,ShallowMsa_023__1jfkA,0.4255344153468208,0.36605342054016193,0.05948099480665886
1jfkA_2nxqB,AF2,ShallowMsa_023,ShallowMsa_023__2nxqB,0.3808420033117323,0.23849106237992473,0.14235094093180756
1jfkA_2nxqB,AF2,ShallowMsa_024,ShallowMsa_024__1jfkA,0.45062691983659003,0.3290531084479614,0.12157381138862866
1jfkA_2nxqB,AF2,ShallowMsa_024,ShallowMsa_024__2nxqB,0.38866083427972314,0.23722198328833008,0.15143885099139306
1jfkA_2nxqB,AF2,ShallowMsa_025,ShallowMsa_025__1jfkA,0.4501292523106965,0.30875812012526543,0.14137113218543107
1jfkA_2nxqB,AF2,ShallowMsa_025,ShallowMsa_025__2nxqB,0.38427906985524773,0.23818082451909986,0.14609824533614788
1jfkA_2nxqB,AF2,ShallowMsa_026,ShallowMsa_026__1jfkA,0.4314848454137901,0.3649008831313795,0.06658396228241059
1jfkA_2nxqB,AF2,ShallowMsa_026,ShallowMsa_026__2nxqB,0.37589426665036896,0.2319140953657315,0.14398017128463747
1jfkA_2nxqB,AF2,ShallowMsa_027,ShallowMsa_027__1jfkA,0.46175845563148504,0.2623592727008326,0.19939918293065245
1jfkA_2nxqB,AF2,ShallowMsa_027,ShallowMsa_027__2nxqB,0.38750120221723033,0.23943831392637013,0.1480628882908602
1jfkA_2nxqB,AF2,ShallowMsa_028,ShallowMsa_028__1jfkA,0.42413791517230215,0.3349986769536083,0.08913923821869385
1jfkA_2nxqB,AF2,ShallowMsa_028,ShallowMsa_028__2nxqB,0.41389819425336327,0.22843747928288702,0.18546071497047625
1jfkA_2nxqB,AF2,ShallowMsa_029,ShallowMsa_029__1jfkA,0.42553324432441403,0.35832066851332495,0.06721257581108908
1jfkA_2nxqB,AF2,ShallowMsa_029,ShallowMsa_029__2nxqB,0.42719608128192454,0.2165061167441173,0.21068996453780725
1jfkA_2nxqB,AF2,ShallowMsa_030,ShallowMsa_030__1jfkA,0.4576488677872684,0.318156366332784,0.13949250145448439
1jfkA_2nxqB,AF2,ShallowMsa_030,ShallowMsa_030__2nxqB,0.4251464859950876,0.21117503832740384,0.21397144766768375
1jfkA_2nxqB,AF2,ShallowMsa_031,ShallowMsa_031__1jfkA,0.46876177933416224,0.3076609075783633,0.16110087175579896
1jfkA_2nxqB,AF2,ShallowMsa_031,ShallowMsa_031__2nxqB,0.37898416251723344,0.23932754298406758,0.13965661953316585
1jfkA_2nxqB,AF2,ShallowMsa_032,ShallowMsa_032__1jfkA,0.4411924213552876,0.32583480109390683,0.11535762026138074
1jfkA_2nxqB,AF2,ShallowMsa_032,ShallowMsa_032__2nxqB,0.38712200221003973,0.23919277746136544,0.1479292247486743
1jfkA_2nxqB,AF2,ShallowMsa_033,ShallowMsa_033__1jfkA,0.4280858789532956,0.3394245330400888,0.08866134591320679
1jfkA_2nxqB,AF2,ShallowMsa_033,ShallowMsa_033__2nxqB,0.383249348293038,0.2393875832416532,0.14386176505138476
1jfkA_2nxqB,AF2,ShallowMsa_034,ShallowMsa_034__1jfkA,0.42889922690337,0.3296402672619445,0.0992589596414255
1jfkA_2nxqB,AF2,ShallowMsa_034,ShallowMsa_034__2nxqB,0.3980829298613722,0.23479252600782097,0.16329040385355126
1jfkA_2nxqB,AF2,ShallowMsa_035,ShallowMsa_035__1jfkA,0.42982644514715845,0.3358177884796889,0.09400865666746955
1jfkA_2nxqB,AF2,ShallowMsa_035,ShallowMsa_035__2nxqB,0.377966974499233,0.23936192382731863,0.13860505067191436
1jfkA_2nxqB,AF2,ShallowMsa_036,ShallowMsa_036__1jfkA,0.4496985431771969,0.3216975508300054,0.12800099234719148
1jfkA_2nxqB,AF2,ShallowMsa_036,ShallowMsa_036__2nxqB,0.3809613515336487,0.2394261670394702,0.14153518449417848
1jfkA_2nxqB,AF2,ShallowMsa_037,ShallowMsa_037__1jfkA,0.42925747347038384,0.36951832188520173,0.059739151585182115
1jfkA_2nxqB,AF2,ShallowMsa_037,ShallowMsa_037__2nxqB,0.4273295394454018,0.21866809571075796,0.20866144373464385
1jfkA_2nxqB,AF2,ShallowMsa_038,ShallowMsa_038__1jfkA,0.4465542576296618,0.32042915324389176,0.12612510438577001
1jfkA_2nxqB,AF2,ShallowMsa_038,ShallowMsa_038__2nxqB,0.4306802435852476,0.2141191558146568,0.2165610877705908
1jfkA_2nxqB,AF2,ShallowMsa_039,ShallowMsa_039__1jfkA,0.4543784257694626,0.3620830957715743,0.09229532999788825
1jfkA_2nxqB,AF2,ShallowMsa_039,ShallowMsa_039__2nxqB,0.37622289037215567,0.2387235179812429,0.13749937239091278
1jfkA_2nxqB,AF2,ShallowMsa_040,ShallowMsa_040__1jfkA,0.4369667652438893,0.32262542928636256,0.11434133595752671
1jfkA_2nxqB,AF2,ShallowMsa_040,ShallowMsa_040__2nxqB,0.37923869867795884,0.23944822411469271,0.13979047456326613
1jfkA_2nxqB,AF2,ShallowMsa_041,ShallowMsa_041__1jfkA,0.43206007833749316,0.3696688891939108,0.06239118914358238
1jfkA_2nxqB,AF2,ShallowMsa_041,ShallowMsa_041__2nxqB,0.37904544257989614,0.24027928984080255,0.1387661527390936
1jfkA_2nxqB,AF2,ShallowMsa_042,ShallowMsa_042__1jfkA,0.44781522837962867,0.3618203785576234,0.08599484982200528
1jfkA_2nxqB,AF2,ShallowMsa_042,ShallowMsa_042__2nxqB,0.3796971559214155,0.23912607902740257,0.14057107689401294
1jfkA_2nxqB,AF3,DeepMsa,DeepMsa__1jfkA,0.44223171198095085,0.3354614959678459,0.10677021601310493
1jfkA_2nxqB,AF3,DeepMsa,DeepMsa__2nxqB,0.3867692232317106,0.23722158311602504,0.14954764011568555
1jfkA_2nxqB,AF3,ShallowMsa_000,ShallowMsa_000__1jfkA,0.44619647634771575,0.3295766935187879,0.11661978282892788
1jfkA_2nxqB,AF3,ShallowMsa_000,ShallowMsa_000__2nxqB,0.36725860742863525,0.2319797331461627,0.13527887428247257
1jfkA_2nxqB,AF3,ShallowMsa_001,ShallowMsa_001__1jfkA,0.44395680903841395,0.32638741840617413,0.11756939063223981
1jfkA_2nxqB,AF3,ShallowMsa_001,ShallowMsa_001__2nxqB,0.384408989374791,0.23824571488715082,0.1461632744876402
1jfkA_2nxqB,AF3,ShallowMsa_002,ShallowMsa_002__1jfkA,0.44737087648289914,0.3163026719443746,0.13106820453852452
1jfkA_2nxqB,AF3,ShallowMsa_002,ShallowMsa_002__2nxqB,0.3618361741389444,0.22954513118054948,0.13229104295839494
1jfkA_2nxqB,AF3,ShallowMsa_003,ShallowMsa_003__1jfkA,0.44536666742865705,0.3143942774272381,0.13097239000141897
1jfkA_2nxqB,AF3,ShallowMsa_003,ShallowMsa_003__2nxqB,0.36590052486474955,0.23128564236457488,0.13461488250017467
1jfkA_2nxqB,AF3,ShallowMsa_004,ShallowMsa_004__1jfkA,0.4472651191806404,0.31609316394127857,0.13117195523936181
1jfkA_2nxqB,AF3,ShallowMsa_004,ShallowMsa_004__2nxqB,0.3673513982425077,0.23171675826686666,0.135634639975641
1jfkA_2nxqB,AF3,ShallowMsa_005,ShallowMsa_005__1jfkA,0.44553974371037164,0.331943502401742,0.11359624130862966
1jfkA_2nxqB,AF3,ShallowMsa_005,ShallowMsa_005__2nxqB,0.36880561422762315,0.23271381703698554,0.1360917971906376
1jfkA_2nxqB,AF3,ShallowMsa_006,ShallowMsa_006__1jfkA,0.4402870463832721,0.3369266160704513,0.10336043031282077
1jfkA_2nxqB,AF3,ShallowMsa_006,ShallowMsa_006__2nxqB,0.3642629715280584,0.22999012923148188,0.13427284229657654
1jfkA_2nxqB,AF3,ShallowMsa_007,ShallowMsa_007__1jfkA,0.4395946552049044,0.33594354762935874,0.10365110757554569
1jfkA_2nxqB,AF3,ShallowMsa_007,ShallowMsa_007__2nxqB,0.35402945208072745,0.22729032114378028,0.12673913093694716
1jfkA_2nxqB,AF3,ShallowMsa_008,ShallowMsa_008__1jfkA,0.4451082564710651,0.3285317276109095,0.11657652886015563
1jfkA_2nxqB,AF3,ShallowMsa_008,ShallowMsa_008__2nxqB,0.36751116270902234,0.23003891560090395,0.1374722471081184
1jfkA_2nxqB,AF3,ShallowMsa_009,ShallowMsa_009__1jfkA,0.44907441642790774,0.33648074360235225,0.11259367282555549
1jfkA_2nxqB,AF3,ShallowMsa_009,ShallowMsa_009__2nxqB,0.36358476278437585,0.22903814338325318,0.13454661940112267
1jfkA_2nxqB,AF3,ShallowMsa_010,ShallowMsa_010__1jfkA,0.4498230582017167,0.3281274862450608,0.12169557195665592
1jfkA_2nxqB,AF3,ShallowMsa_010,ShallowMsa_010__2nxqB,0.36593901503664006,0.230133249060514,0.13580576597612606
1jfkA_2nxqB,AF3,ShallowMsa_011,ShallowMsa_011__1jfkA,0.44581210464158294,0.3290900356384285,0.11672206900315446
1jfkA_2nxqB,AF3,ShallowMsa_011,ShallowMsa_011__2nxqB,0.36519530839074693,0.23033253994970393,0.134862768441043
1jfkA_2nxqB,AF3,ShallowMsa_012,ShallowMsa_012__1jfkA,0.45002473080476274,0.32935476618156084,0.1206699646232019
1jfkA_2nxqB,AF3,ShallowMsa_012,ShallowMsa_012__2nxqB,0.361685209114568,0.2309504789980127,0.1307347301165553
1jfkA_2nxqB,AF3,ShallowMsa_013,ShallowMsa_013__1jfkA,0.44998665855321046,0.33572409291886185,0.11426256563434861
1jfkA_2nxqB,AF3,ShallowMsa_013,ShallowMsa_013__2nxqB,0.36931507161310956,0.23204866147546788,0.13726641013764168
1jfkA_2nxqB,AF3,ShallowMsa_014,ShallowMsa_014__1jfkA,0.4477714570690373,0.32749566859943685,0.12027578846960046
1jfkA_2nxqB,AF3,ShallowMsa_014,ShallowMsa_014__2nxqB,0.367633934667634,0.2316792433085979,0.1359546913590361
1jfkA_2nxqB,AF3,ShallowMsa_015,ShallowMsa_015__1jfkA,0.44912937336725967,0.3369340873730958,0.11219528599416384
1jfkA_2nxqB,AF3,ShallowMsa_015,ShallowMsa_015__2nxqB,0.36514206929698084,0.2313105206771078,0.13383154861987304
1jfkA_2nxqB,AF3,ShallowMsa_016,ShallowMsa_016__1jfkA,0.44834164141215216,0.3290398421069962,0.11930179930515594
1jfkA_2nxqB,AF3,ShallowMsa_016,ShallowMsa_016__2nxqB,0.36649292850260756,0.23171918155777496,0.1347737469448326
1jfkA_2nxqB,AF3,ShallowMsa_017,ShallowMsa_017__1jfkA,0.44817843530934764,0.33773947025189116,0.11043896505745648
1jfkA_2nxqB,AF3,ShallowMsa_017,ShallowMsa_017__2nxqB,0.3650128208635535,0.22892944472889726,0.13608337613465626
1jfkA_2nxqB,AF3,ShallowMsa_018,ShallowMsa_018__1jfkA,0.4464139766961289,0.330013056063322,0.11640092063280694
1jfkA_2nxqB,AF3,ShallowMsa_018,ShallowMsa_018__2nxqB,0.3689494605013678,0.23111934727078673,0.13783011323058106
1jfkA_2nxqB,AF3,ShallowMsa_019,ShallowMsa_019__1jfkA,0.4483140443273642,0.33015440366001375,0.11815964066735046
1jfkA_2nxqB,AF3,ShallowMsa_019,ShallowMsa_019__2nxqB,0.3591618141515097,0.233826555180875,0.12533525897063472
1jfkA_2nxqB,AF3,ShallowMsa_020,ShallowMsa_020__1jfkA,0.4419544426087257,0.3403477969471943,0.10160664566153138
1jfkA_2nxqB,AF3,ShallowMsa_020,ShallowMsa_020__2nxqB,0.3682173011638363,0.2321527806655511,0.13606452049828519
1jfkA_2nxqB,AF3,ShallowMsa_021,ShallowMsa_021__1jfkA,0.4483975849933072,0.3302212548400229,0.11817633015328427
1jfkA_2nxqB,AF3,ShallowMsa_021,ShallowMsa_021__2nxqB,0.3623396714989363,0.2293961948178524,0.13294347668108392
1jfkA_2nxqB,AF3,ShallowMsa_022,ShallowMsa_022__1jfkA,0.4421118179013395,0.33927989996441366,0.10283191793692587
1jfkA_2nxqB,AF3,ShallowMsa_022,ShallowMsa_022__2nxqB,0.3661849276709604,0.2315229061973509,0.1346620214736095
1jfkA_2nxqB,AF3,ShallowMsa_023,ShallowMsa_023__1jfkA,0.4454266732396042,0.31443463829128526,0.13099203494831896
1jfkA_2nxqB,AF3,ShallowMsa_023,ShallowMsa_023__2nxqB,0.3658625104269926,0.2311040099591095,0.13475850046788307
1jfkA_2nxqB,AF3,ShallowMsa_024,ShallowMsa_024__1jfkA,0.44833580284518165,0.3305526215270353,0.11778318131814636
1jfkA_2nxqB,AF3,ShallowMsa_024,ShallowMsa_024__2nxqB,0.3683116812827028,0.23309389276726117,0.13521778851544164
1jfkA_2nxqB,AF3,ShallowMsa_025,ShallowMsa_025__1jfkA,0.44646581535165203,0.3300401916197427,0.11642562373190934
1jfkA_2nxqB,AF3,ShallowMsa_025,ShallowMsa_025__2nxqB,0.36320145998039505,0.2313615586065565,0.13183990137383855
1jfkA_2nxqB,AF3,ShallowMsa_026,ShallowMsa_026__1jfkA,0.44103205694094766,0.3418982109418573,0.09913384599909036
1jfkA_2nxqB,AF3,ShallowMsa_026,ShallowMsa_026__2nxqB,0.3851556924100937,0.23779014633228382,0.14736554607780986
1jfkA_2nxqB,AF3,ShallowMsa_027,ShallowMsa_027__1jfkA,0.44143557463386707,0.3421484291934087,0.09928714544045836
1jfkA_2nxqB,AF3,ShallowMsa_027,ShallowMsa_027__2nxqB,0.36857876362016356,0.23169997699226352,0.13687878662790004
1jfkA_2nxqB,AF3,ShallowMsa_028,ShallowMsa_028__1jfkA,0.44040135960851895,0.3426867603793987,0.09771459922912024
1jfkA_2nxqB,AF3,ShallowMsa_028,ShallowMsa_028__2nxqB,0.3668719566831049,0.2315843455924141,0.13528761109069082
1jfkA_2nxqB,AF3,ShallowMsa_029,ShallowMsa_029__1jfkA,0.44614716390483633,0.32964758550420814,0.11649957840062819
1jfkA_2nxqB,AF3,ShallowMsa_029,ShallowMsa_029__2nxqB,0.3670810415551775,0.23104101400934107,0.13604002754583644
1jfkA_2nxqB,AF3,ShallowMsa_030,ShallowMsa_030__1jfkA,0.4468002587352555,0.3315660353500411,0.11523422338521438
1jfkA_2nxqB,AF3,ShallowMsa_030,ShallowMsa_030__2nxqB,0.36854072132043375,0.23278310433652172,0.13575761698391203
1jfkA_2nxqB,AF3,ShallowMsa_031,ShallowMsa_031__1jfkA,0.447215012460189,0.3313855811865233,0.11582943127366574
1jfkA_2nxqB,AF3,ShallowMsa_031,ShallowMsa_031__2nxqB,0.36653206215997436,0.23196902718858534,0.13456303497138902
1jfkA_2nxqB,AF3,ShallowMsa_032,ShallowMsa_032__1jfkA,0.4491691009699725,0.33870077961754297,0.11046832135242951
1jfkA_2nxqB,AF3,ShallowMsa_032,ShallowMsa_032__2nxqB,0.3661677046431491,0.23168708783604383,0.13448061680710524
1jfkA_2nxqB,AF3,ShallowMsa_033,ShallowMsa_033__1jfkA,0.4392127807040875,0.3414030191557011,0.09780976154838639
1jfkA_2nxqB,AF3,ShallowMsa_033,ShallowMsa_033__2nxqB,0.3659695278027295,0.23166571956415122,0.1343038082385783
1jfkA_2nxqB,AF3,ShallowMsa_034,ShallowMsa_034__1jfkA,0.44808218522565885,0.3300865009899885,0.11799568423567036
1jfkA_2nxqB,AF3,ShallowMsa_034,ShallowMsa_034__2nxqB,0.367659411524091,0.2323455787613305,0.1353138327627605
1jfkA_2nxqB,AF3,ShallowMsa_035,ShallowMsa_035__1jfkA,0.44061502882481884,0.34311155325055653,0.09750347557426231
1jfkA_2nxqB,AF3,ShallowMsa_035,ShallowMsa_035__2nxqB,0.366655927145461,0.23301622509425288,0.13363970205120815
1jfkA_2nxqB,AF3,ShallowMsa_036,ShallowMsa_036__1jfkA,0.4482674129685234,0.3301853746075879,0.1180820383609355
1jfkA_2nxqB,AF3,ShallowMsa_036,ShallowMsa_036__2nxqB,0.37140824751069806,0.2330009136360145,0.13840733387468357
1jfkA_2nxqB,AF3,ShallowMsa_037,ShallowMsa_037__1jfkA,0.4476499282627925,0.32918179602929526,0.11846813223349723
1jfkA_2nxqB,AF3,ShallowMsa_037,ShallowMsa_037__2nxqB,0.3679441382000339,0.23235139964341855,0.13559273855661536
1jfkA_2nxqB,AF3,ShallowMsa_038,ShallowMsa_038__1jfkA,0.44768183122614696,0.33163337757164363,0.11604845365450334
1jfkA_2nxqB,AF3,ShallowMsa_038,ShallowMsa_038__2nxqB,0.36790629053823926,0.23282736709609658,0.13507892344214267
1jfkA_2nxqB,AF3,ShallowMsa_039,ShallowMsa_039__1jfkA,0.4496576782088448,0.3384126070239045,0.11124507118494026
1jfkA_2nxqB,AF3,ShallowMsa_039,ShallowMsa_039__2nxqB,0.36517176978421767,0.23174206686001067,0.133429702924207
1jfkA_2nxqB,AF3,ShallowMsa_040,ShallowMsa_040__1jfkA,0.44826058304991934,0.3293192936154918,0.11894128943442756
1jfkA_2nxqB,AF3,ShallowMsa_040,ShallowMsa_040__2nxqB,0.3669863650329901,0.23198803765396842,0.13499832737902168
1jfkA_2nxqB,AF3,ShallowMsa_041,ShallowMsa_041__1jfkA,0.44576164057790274,0.32972272582533196,0.11603891475257078
1jfkA_2nxqB,AF3,ShallowMsa_041,ShallowMsa_041__2nxqB,0.36530276528109873,0.23170083378419346,0.13360193149690527
1jfkA_2nxqB,AF3,ShallowMsa_042,ShallowMsa_042__1jfkA,0.44865433855997144,0.3295359225774861,0.11911841598248535
1jfkA_2nxqB,AF3,ShallowMsa_042,ShallowMsa_042__2nxqB,0.36684486104992753,0.23208215799502468,0.13476270305490284
